"data","animale","specie","malattia","peso","dieta","veterinario"
"2021-08-18",17,"Tenrec tailless","",73520,"","ZXSPCC42H10W293Q"
"2021-09-17",17,"Tenrec tailless","",73514,"","DISLRN11Y28S991O"
"2021-10-17",17,"Tenrec tailless","",73512,"","KDIHSK05G77B383M"
"2021-11-16",17,"Tenrec tailless","Salmonellosi aviarie non tifoidee",73521,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","CFHACW39N88B188Y"
"2021-12-16",17,"Tenrec tailless","",73504,"","ZFOAKJ36I08K413L"
"2022-01-15",17,"Tenrec tailless","",73507,"","OPFLBG35E28T343X"
"2022-02-14",17,"Tenrec tailless","",73513,"","BASQCC79U17X832X"
"2022-03-16",17,"Tenrec tailless","",73506,"","HOINOQ93M20S623A"
"2022-04-07",17,"Tenrec tailless","Rabbia",73514,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","OPFLBG35E28T343X"
"2022-04-19",17,"Tenrec tailless","Malattia vescicolare dei suini",73515,"Alternare vegetali a mangime medico","MXWYXX83C31B873T"
"2022-05-19",17,"Tenrec tailless","",73506,"","JSMTOX87J13M178N"
"2022-06-18",17,"Tenrec tailless","Leishmania",73506,"No carne per 2 mesi","SBFNFR02Y66Y686T"
"2022-07-18",17,"Tenrec tailless","",73513,"","DKKRNI12W38H575K"
"2022-08-17",17,"Tenrec tailless","Influenza aviaria",73517,"Solo mangime medico per 4 settimane","LSXHKI99G45I261M"
"2022-09-16",17,"Tenrec tailless","",73505,"","MCZSYA79M27W095Y"
"2022-10-16",17,"Tenrec tailless","Rinotracheite infettiva del bovino (IBR)",73506,"Solo mangime medico per 4 settimane","RMUFCJ21P23Y875K"
"2022-11-15",17,"Tenrec tailless","",73504,"","GGGXXP31J75H693A"
"2022-12-15",17,"Tenrec tailless","",73522,"","KAXJUP32M42L944Z"
"2023-01-14",17,"Tenrec tailless","",73516,"","OILQPX59S83T716L"
"2023-02-13",17,"Tenrec tailless","",73521,"","HOINOQ93M20S623A"
"2023-03-15",17,"Tenrec tailless","",73515,"","MJJYOH26B81U169C"
"2023-04-14",17,"Tenrec tailless","",73507,"","HIJOOR58D37G603M"
"2023-05-14",17,"Tenrec tailless","",73508,"","HUWCCJ71H63A894K"
"2023-06-13",17,"Tenrec tailless","",73514,"","BENAZV35V84G728Y"
"2023-07-13",17,"Tenrec tailless","",73507,"","DMWBFI26H80R696J"
"2023-08-12",17,"Tenrec tailless","",73507,"","DMWBFI26H80R696J"
"2021-07-28",18,"White-fronted capuchin","",76843,"","HFTZLR42P54I038D"
"2021-08-27",18,"White-fronted capuchin","",76847,"","SRCJIT69V69B232C"
"2021-09-26",18,"White-fronted capuchin","",76844,"","IKPIXP95B63A322L"
"2021-10-26",18,"White-fronted capuchin","",76835,"","IKPIXP95B63A322L"
"2021-11-25",18,"White-fronted capuchin","",76839,"","DKKRNI12W38H575K"
"2021-12-25",18,"White-fronted capuchin","",76844,"","RLWBSX60B89K307G"
"2022-01-24",18,"White-fronted capuchin","",76850,"","CBFDND09F91H546K"
"2022-02-23",18,"White-fronted capuchin","",76839,"","BJKQKC10K57B486P"
"2022-03-25",18,"White-fronted capuchin","",76842,"","CFHACW39N88B188Y"
"2022-04-24",18,"White-fronted capuchin","",76841,"","CSURHY42I31P326H"
"2022-05-24",18,"White-fronted capuchin","",76843,"","TAKTMI77H14V676G"
"2022-06-23",18,"White-fronted capuchin","",76835,"","XZARRT13S94C682F"
"2022-07-23",18,"White-fronted capuchin","",76836,"","SDOZRQ24F16Z694M"
"2022-08-22",18,"White-fronted capuchin","",76842,"","WZANMN50R81D594P"
"2022-09-21",18,"White-fronted capuchin","",76836,"","AENIZK33V73S452W"
"2022-10-21",18,"White-fronted capuchin","",76840,"","HXOPFS49O09L860N"
"2022-11-20",18,"White-fronted capuchin","",76851,"","JSMTOX87J13M178N"
"2022-12-20",18,"White-fronted capuchin","",76841,"","BASQCC79U17X832X"
"2023-01-19",18,"White-fronted capuchin","",76848,"","CFHACW39N88B188Y"
"2023-02-18",18,"White-fronted capuchin","",76851,"","VWGGON61Q76R110T"
"2021-12-12",18,"Southern black-backed gull","",329432,"","DBEFQA23Q80X119K"
"2022-01-11",18,"Southern black-backed gull","",329431,"","UOQAQQ70P22F991L"
"2022-02-10",18,"Southern black-backed gull","",329434,"","GGGXXP31J75H693A"
"2022-03-12",18,"Southern black-backed gull","",329425,"","DGDYWC41W37X227L"
"2022-04-11",18,"Southern black-backed gull","",329429,"","VJJKWX04D16K852M"
"2022-05-11",18,"Southern black-backed gull","",329433,"","VWGGON61Q76R110T"
"2021-05-09",18,"Pygmy possum","",293908,"","BJKQKC10K57B486P"
"2021-06-08",18,"Pygmy possum","",293916,"","SBFNFR02Y66Y686T"
"2021-07-08",18,"Pygmy possum","",293911,"","CSURHY42I31P326H"
"2021-08-07",18,"Pygmy possum","",293911,"","LSXHKI99G45I261M"
"2021-09-06",18,"Pygmy possum","",293917,"","EURLCQ48T11L828X"
"2021-10-06",18,"Pygmy possum","",293907,"","OILQPX59S83T716L"
"2021-11-05",18,"Pygmy possum","",293899,"","VJJKWX04D16K852M"
"2021-12-05",18,"Pygmy possum","",293903,"","SFFKVE90Y79P278X"
"2022-01-04",18,"Pygmy possum","",293914,"","HUWCCJ71H63A894K"
"2022-02-03",18,"Pygmy possum","",293902,"","YXVNEZ27G41S684L"
"2022-03-05",18,"Pygmy possum","",293915,"","AZVQRE05Q26F968B"
"2022-04-04",18,"Pygmy possum","",293908,"","BENAZV35V84G728Y"
"2022-05-04",18,"Pygmy possum","",293911,"","DKKRNI12W38H575K"
"2022-06-03",18,"Pygmy possum","",293906,"","SRCJIT69V69B232C"
"2022-06-08",18,"Pygmy possum","Peste suina africana",293914,"Solo mangime medico per 4 settimane","RMUFCJ21P23Y875K"
"2022-07-08",18,"Pygmy possum","",293906,"","QKSBYE86N59G823A"
"2022-08-07",18,"Pygmy possum","",293913,"","HOINOQ93M20S623A"
"2021-09-24",18,"Mynah common","",665405,"","MJJYOH26B81U169C"
"2021-10-24",18,"Mynah common","",665399,"","HOINOQ93M20S623A"
"2021-11-23",18,"Mynah common","",665405,"","SFPKPJ09U63O240C"
"2021-12-23",18,"Mynah common","",665398,"","HLZDCY93J51K599T"
"2022-01-22",18,"Mynah common","",665414,"","BIBFLF29M44P727K"
"2022-02-21",18,"Mynah common","",665407,"","BENAZV35V84G728Y"
"2022-03-23",18,"Mynah common","",665411,"","KVOXDR94O16L595F"
"2022-04-22",18,"Mynah common","Peste suina africana",665403,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","GQNGLA85E82M951E"
"2022-05-22",18,"Mynah common","Malattia emorragica virale del coniglio (MEV/RHD)",665398,"No mangime per i prossimi 2 mesi solo Vegetali","GTRNQS12W82G871H"
"2022-06-21",18,"Mynah common","",665397,"","ZQNFVZ88N58P737Y"
"2022-07-21",18,"Mynah common","",665414,"","VJJKWX04D16K852M"
"2022-08-20",18,"Mynah common","",665414,"","TXIJSS76W27X542H"
"2022-09-19",18,"Mynah common","",665403,"","HFTZLR42P54I038D"
"2022-10-19",18,"Mynah common","",665396,"","UEESQB52D01C783S"
"2022-11-18",18,"Mynah common","",665406,"","DBEFQA23Q80X119K"
"2022-12-18",18,"Mynah common","",665400,"","BXKXIK91F37M945W"
"2023-01-09",18,"Mynah common","Trichinella",665408,"Alternare vegetali a mangime medico","PTLZUN37T49S915U"
"2021-08-05",18,"Rattlesnake eastern diamondback","",213856,"","RMUFCJ21P23Y875K"
"2021-09-04",18,"Rattlesnake eastern diamondback","",213861,"","GGGXXP31J75H693A"
"2021-09-24",18,"Rattlesnake eastern diamondback","BSE (bovine spongiform encephalopathy)",213862,"Alternare vegetali a mangime medico","KUCTKZ61T24Y447T"
"2021-10-24",18,"Rattlesnake eastern diamondback","Leishmania",213859,"Alternare vegetali a mangime medico","TAKTMI77H14V676G"
"2021-11-23",18,"Rattlesnake eastern diamondback","",213865,"","HOINOQ93M20S623A"
"2021-12-23",18,"Rattlesnake eastern diamondback","",213856,"","XUDUCK56J87E249D"
"2022-01-22",18,"Rattlesnake eastern diamondback","",213860,"","TDFCSH37D78G480U"
"2022-02-21",18,"Rattlesnake eastern diamondback","",213860,"","UNMMKP78I91B283B"
"2022-03-23",18,"Rattlesnake eastern diamondback","",213860,"","GTBBNJ43V27L642G"
"2022-04-22",18,"Rattlesnake eastern diamondback","",213858,"","QAKVXG09Q42R293C"
"2022-05-22",18,"Rattlesnake eastern diamondback","",213851,"","UEESQB52D01C783S"
"2022-06-21",18,"Rattlesnake eastern diamondback","",213864,"","RLWBSX60B89K307G"
"2022-07-21",18,"Rattlesnake eastern diamondback","",213857,"","QKSBYE86N59G823A"
"2022-08-20",18,"Rattlesnake eastern diamondback","",213847,"","IKPIXP95B63A322L"
"2022-09-19",18,"Rattlesnake eastern diamondback","",213850,"","ZQNFVZ88N58P737Y"
"2022-10-19",18,"Rattlesnake eastern diamondback","",213857,"","LSXHKI99G45I261M"
"2022-11-18",18,"Rattlesnake eastern diamondback","",213851,"","VJJKWX04D16K852M"
"2022-12-18",18,"Rattlesnake eastern diamondback","",213861,"","JWDPWX14W11D641Z"
"2023-01-17",18,"Rattlesnake eastern diamondback","",213865,"","QKPKQX43V87J697X"
"2023-02-16",18,"Rattlesnake eastern diamondback","",213857,"","GRWXVM07K57A727R"
"2021-01-27",18,"Onager","",377615,"","PIGYLO79S06Z799G"
"2021-02-26",18,"Onager","",377613,"","LXLDKR21X49J408B"
"2021-03-28",18,"Onager","",377624,"","OVLOWK98S40H989D"
"2021-04-27",18,"Onager","",377613,"","JWDPWX14W11D641Z"
"2021-05-27",18,"Onager","",377612,"","UEESQB52D01C783S"
"2021-06-26",18,"Onager","",377608,"","KVOXDR94O16L595F"
"2021-07-26",18,"Onager","",377623,"","BENAZV35V84G728Y"
"2021-08-25",18,"Onager","",377613,"","MCZSYA79M27W095Y"
"2021-09-24",18,"Onager","",377621,"","CBFDND09F91H546K"
"2021-10-24",18,"Onager","",377624,"","BASQCC79U17X832X"
"2021-11-23",18,"Onager","",377624,"","QKPKQX43V87J697X"
"2021-12-23",18,"Onager","",377610,"","CFHACW39N88B188Y"
"2022-01-22",18,"Onager","",377623,"","HODKWJ04P69L937F"
"2022-02-21",18,"Onager","",377620,"","QJESUE82Q82S026B"
"2022-03-23",18,"Onager","",377608,"","PNJORE64G35W983Z"
"2022-04-22",18,"Onager","",377614,"","CSURHY42I31P326H"
"2022-05-22",18,"Onager","",377621,"","TCIEMF28M57K540I"
"2022-06-09",18,"Onager","Influenza aviaria",377608,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","PNJORE64G35W983Z"
"2022-07-09",18,"Onager","",377620,"","GGGXXP31J75H693A"
"2022-08-08",18,"Onager","",377610,"","PIGYLO79S06Z799G"
"2022-09-07",18,"Onager","",377611,"","NPXWCN73L74H814E"
"2022-10-07",18,"Onager","",377620,"","NPXWCN73L74H814E"
"2022-11-06",18,"Onager","Malattia emorragica virale del coniglio (MEV/RHD)",377616,"Mangime a base di Vegetali per 1 mese","OJUKSG65F46U287A"
"2022-12-06",18,"Onager","",377614,"","UBZOGR62T44A438F"
"2023-01-05",18,"Onager","Afta epizootica",377619,"Alternare vegetali a mangime medico","KDIHSK05G77B383M"
"2023-02-04",18,"Onager","",377614,"","CRPRFQ00X25H955M"
"2023-03-06",18,"Onager","",377606,"","VWVRAA05P61R641G"
"2023-04-05",18,"Onager","",377607,"","GGGXXP31J75H693A"
"2021-08-12",18,"Arboral spiny rat","",984663,"","RMUFCJ21P23Y875K"
"2021-09-11",18,"Arboral spiny rat","",984655,"","XZARRT13S94C682F"
"2021-10-11",18,"Arboral spiny rat","",984666,"","ZUSDBT27S18I066Q"
"2021-11-10",18,"Arboral spiny rat","",984657,"","CRPRFQ00X25H955M"
"2021-12-07",18,"Arboral spiny rat","Leucosi bovina enzootica",984669,"Mangime a base di Vegetali per 1 mese","AZVQRE05Q26F968B"
"2022-01-06",18,"Arboral spiny rat","",984661,"","KAXJUP32M42L944Z"
"2022-02-05",18,"Arboral spiny rat","",984657,"","PNJORE64G35W983Z"
"2022-03-07",18,"Arboral spiny rat","",984657,"","TDFCSH37D78G480U"
"2022-04-06",18,"Arboral spiny rat","",984659,"","EURLCQ48T11L828X"
"2022-05-06",18,"Arboral spiny rat","Leishmania",984657,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","SBFNFR02Y66Y686T"
"2022-06-02",18,"Arboral spiny rat","Trichinella",984662,"Mangime a base di Vegetali per 1 mese","MJJYOH26B81U169C"
"2022-07-02",18,"Arboral spiny rat","",984668,"","HODKWJ04P69L937F"
"2022-08-01",18,"Arboral spiny rat","Trichinella",984654,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","XUDUCK56J87E249D"
"2022-08-31",18,"Arboral spiny rat","",984669,"","AENIZK33V73S452W"
"2022-09-10",18,"Arboral spiny rat","BSE (bovine spongiform encephalopathy)",984660,"Alternare vegetali a mangime medico","GRWXVM07K57A727R"
"2022-09-12",18,"Arboral spiny rat","Influenza aviaria",984666,"No mangime per i prossimi 2 mesi solo Vegetali","RLWBSX60B89K307G"
"2022-10-12",18,"Arboral spiny rat","",984671,"","NPXWCN73L74H814E"
"2022-10-24",18,"Arboral spiny rat","Malattia di Newcastle",984665,"No carne per 2 mesi","TAKTMI77H14V676G"
"2022-11-23",18,"Arboral spiny rat","",984663,"","KUCTKZ61T24Y447T"
"2022-12-23",18,"Arboral spiny rat","",984667,"","UEESQB52D01C783S"
"2023-01-15",18,"Arboral spiny rat","Malattia emorragica virale del coniglio (MEV/RHD)",984664,"Solo mangime medico per 4 settimane","XZARRT13S94C682F"
"2023-02-14",18,"Arboral spiny rat","",984662,"","ZXSPCC42H10W293Q"
"2021-08-21",18,"Owl madagascar hawk","Influenza aviaria",816492,"Mangime a base di Vegetali per 1 mese","IMIZZV64U93B294I"
"2021-09-20",18,"Owl madagascar hawk","",816483,"","BJKQKC10K57B486P"
"2021-10-20",18,"Owl madagascar hawk","Paratubercolosi o Johne's Disease",816498,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","BJKQKC10K57B486P"
"2021-11-19",18,"Owl madagascar hawk","",816499,"","UEESQB52D01C783S"
"2021-12-19",18,"Owl madagascar hawk","",816499,"","DGDYWC41W37X227L"
"2022-01-18",18,"Owl madagascar hawk","",816492,"","XUDUCK56J87E249D"
"2022-02-17",18,"Owl madagascar hawk","",816501,"","TAKTMI77H14V676G"
"2022-03-19",18,"Owl madagascar hawk","",816487,"","QKPKQX43V87J697X"
"2022-04-18",18,"Owl madagascar hawk","",816498,"","SFFKVE90Y79P278X"
"2022-05-18",18,"Owl madagascar hawk","",816496,"","UAYJOG77C56Q827R"
"2022-06-17",18,"Owl madagascar hawk","",816486,"","DOXGCA67I93B435L"
"2022-07-17",18,"Owl madagascar hawk","",816496,"","KVOXDR94O16L595F"
"2022-08-16",18,"Owl madagascar hawk","",816493,"","LSXHKI99G45I261M"
"2022-09-15",18,"Owl madagascar hawk","",816496,"","IKPIXP95B63A322L"
"2022-10-15",18,"Owl madagascar hawk","",816499,"","MJJYOH26B81U169C"
"2022-11-14",18,"Owl madagascar hawk","",816495,"","BJFCGM55W01H356I"
"2022-12-14",18,"Owl madagascar hawk","",816495,"","HXOPFS49O09L860N"
"2023-01-13",18,"Owl madagascar hawk","",816485,"","IMIZZV64U93B294I"
"2023-02-12",18,"Owl madagascar hawk","",816491,"","BJKQKC10K57B486P"
"2023-03-05",18,"Owl madagascar hawk","Afta epizootica",816490,"No carne per 2 mesi","OVLOWK98S40H989D"
"2023-04-04",18,"Owl madagascar hawk","",816489,"","UAYJOG77C56Q827R"
"2023-05-04",18,"Owl madagascar hawk","",816489,"","HLZDCY93J51K599T"
"2021-12-25",18,"Great egret","",384767,"","VJJKWX04D16K852M"
"2022-01-24",18,"Great egret","",384761,"","HOINOQ93M20S623A"
"2022-02-23",18,"Great egret","",384763,"","DZNPCP87G63Q961Q"
"2022-03-25",18,"Great egret","",384767,"","VWGGON61Q76R110T"
"2022-04-24",18,"Great egret","",384775,"","DBEFQA23Q80X119K"
"2021-11-23",18,"Western bearded dragon","",533329,"","SRCJIT69V69B232C"
"2021-12-23",18,"Western bearded dragon","",533321,"","TAKTMI77H14V676G"
"2022-01-22",18,"Western bearded dragon","",533328,"","LXLDKR21X49J408B"
"2022-02-21",18,"Western bearded dragon","",533336,"","MCZSYA79M27W095Y"
"2022-02-25",18,"Western bearded dragon","Malattia di Newcastle",533329,"No carne per 2 mesi","SFFKVE90Y79P278X"
"2022-03-27",18,"Western bearded dragon","",533333,"","CSURHY42I31P326H"
"2022-04-19",18,"Western bearded dragon","Peste suina africana",533333,"Solo mangime medico per 4 settimane","ZUSDBT27S18I066Q"
"2022-05-19",18,"Western bearded dragon","",533334,"","OQMRLZ73Z10C877E"
"2022-05-25",18,"Western bearded dragon","Brucellosi",533336,"Solo mangime medico per 4 settimane","WZANMN50R81D594P"
"2022-06-23",18,"Western bearded dragon","Leishmania",533327,"Alternare vegetali a mangime medico","CBQNTJ86T75R285F"
"2022-07-22",18,"Western bearded dragon","Malattia vescicolare dei suini",533327,"Alternare vegetali a mangime medico","QAKVXG09Q42R293C"
"2022-08-21",18,"Western bearded dragon","",533326,"","VJJKWX04D16K852M"
"2022-09-20",18,"Western bearded dragon","",533325,"","PTLZUN37T49S915U"
"2022-10-17",18,"Western bearded dragon","Leucosi bovina enzootica",533323,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","CRPRFQ00X25H955M"
"2021-02-18",18,"Greater sage grouse","",951388,"","IQCTNU06Z63Q898C"
"2021-03-20",18,"Greater sage grouse","",951380,"","BIBFLF29M44P727K"
"2021-04-19",18,"Greater sage grouse","",951391,"","QAKVXG09Q42R293C"
"2021-05-19",18,"Greater sage grouse","",951393,"","CBQNTJ86T75R285F"
"2021-06-18",18,"Greater sage grouse","",951391,"","RMUFCJ21P23Y875K"
"2021-07-18",18,"Greater sage grouse","",951390,"","PIGYLO79S06Z799G"
"2021-08-17",18,"Greater sage grouse","",951392,"","EURLCQ48T11L828X"
"2021-09-16",18,"Greater sage grouse","",951396,"","XZARRT13S94C682F"
"2021-10-16",18,"Greater sage grouse","",951389,"","JSMTOX87J13M178N"
"2021-11-15",18,"Greater sage grouse","",951397,"","DOXGCA67I93B435L"
"2021-12-15",18,"Greater sage grouse","",951390,"","OQMRLZ73Z10C877E"
"2022-01-14",18,"Greater sage grouse","",951385,"","SDOZRQ24F16Z694M"
"2022-02-13",18,"Greater sage grouse","",951389,"","UOQAQQ70P22F991L"
"2022-03-15",18,"Greater sage grouse","",951384,"","BJKQKC10K57B486P"
"2022-04-14",18,"Greater sage grouse","",951381,"","YXVNEZ27G41S684L"
"2022-05-14",18,"Greater sage grouse","",951390,"","HIJOOR58D37G603M"
"2022-06-13",18,"Greater sage grouse","",951380,"","KDIHSK05G77B383M"
"2022-07-13",18,"Greater sage grouse","",951391,"","CRPRFQ00X25H955M"
"2022-08-12",18,"Greater sage grouse","",951382,"","CSURHY42I31P326H"
"2022-09-11",18,"Greater sage grouse","",951391,"","UNMMKP78I91B283B"
"2022-10-11",18,"Greater sage grouse","",951381,"","DOXGCA67I93B435L"
"2022-11-10",18,"Greater sage grouse","",951395,"","VWVRAA05P61R641G"
"2022-12-10",18,"Greater sage grouse","",951397,"","BENAZV35V84G728Y"
"2023-01-09",18,"Greater sage grouse","",951382,"","CBQNTJ86T75R285F"
"2023-02-08",18,"Greater sage grouse","",951381,"","QENHBQ79P95H124I"
"2021-09-07",18,"Coot red-knobbed","",887480,"","ZQNFVZ88N58P737Y"
"2021-10-07",18,"Coot red-knobbed","",887475,"","CBFDND09F91H546K"
"2021-11-06",18,"Coot red-knobbed","Encefalopatie spongiformi trasmissibili",887479,"Mangime a base di Vegetali per 1 mese","HCMNOI85R50S863N"
"2021-12-06",18,"Coot red-knobbed","",887482,"","DBEFQA23Q80X119K"
"2022-01-05",18,"Coot red-knobbed","",887471,"","GTBBNJ43V27L642G"
"2022-02-04",18,"Coot red-knobbed","",887480,"","PTLZUN37T49S915U"
"2022-03-06",18,"Coot red-knobbed","",887474,"","LXLDKR21X49J408B"
"2022-04-05",18,"Coot red-knobbed","",887479,"","MCZSYA79M27W095Y"
"2022-05-05",18,"Coot red-knobbed","",887485,"","CSURHY42I31P326H"
"2022-06-04",18,"Coot red-knobbed","",887486,"","ZXSPCC42H10W293Q"
"2022-07-04",18,"Coot red-knobbed","",887473,"","SRCJIT69V69B232C"
"2022-08-03",18,"Coot red-knobbed","",887480,"","BXKXIK91F37M945W"
"2022-09-02",18,"Coot red-knobbed","",887477,"","KAXJUP32M42L944Z"
"2022-10-02",18,"Coot red-knobbed","",887475,"","XUDUCK56J87E249D"
"2022-11-01",18,"Coot red-knobbed","",887487,"","DBEFQA23Q80X119K"
"2021-07-02",18,"Lizard desert spiny","",86905,"","MJJYOH26B81U169C"
"2021-08-01",18,"Lizard desert spiny","",86900,"","RLWBSX60B89K307G"
"2021-08-31",18,"Lizard desert spiny","",86914,"","DMWBFI26H80R696J"
"2021-09-30",18,"Lizard desert spiny","",86909,"","CFHACW39N88B188Y"
"2021-10-30",18,"Lizard desert spiny","Encefalopatie spongiformi trasmissibili",86907,"Mangime a base di Vegetali per 1 mese","GQNGLA85E82M951E"
"2021-11-29",18,"Lizard desert spiny","",86897,"","UAYJOG77C56Q827R"
"2021-12-29",18,"Lizard desert spiny","",86911,"","TAKTMI77H14V676G"
"2022-01-28",18,"Lizard desert spiny","",86897,"","DGDYWC41W37X227L"
"2022-02-27",18,"Lizard desert spiny","",86907,"","UNMMKP78I91B283B"
"2022-03-29",18,"Lizard desert spiny","",86896,"","IQCTNU06Z63Q898C"
"2022-04-28",18,"Lizard desert spiny","",86907,"","UOQAQQ70P22F991L"
"2022-05-28",18,"Lizard desert spiny","",86913,"","PIGYLO79S06Z799G"
"2022-06-27",18,"Lizard desert spiny","West nile disease",86909,"Alternare vegetali a mangime medico","YXVNEZ27G41S684L"
"2022-07-27",18,"Lizard desert spiny","",86901,"","DGNSAO74I34G132X"
"2022-08-26",18,"Lizard desert spiny","",86908,"","NPXWCN73L74H814E"
"2022-09-25",18,"Lizard desert spiny","",86900,"","RRSPAR95S04V869K"
"2022-10-25",18,"Lizard desert spiny","",86911,"","ZXSPCC42H10W293Q"
"2022-11-21",18,"Lizard desert spiny","Trichinella",86896,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","OVLOWK98S40H989D"
"2022-12-21",18,"Lizard desert spiny","",86902,"","FFNPLL70Q85Q417Y"
"2023-01-20",18,"Lizard desert spiny","",86901,"","HODKWJ04P69L937F"
"2023-02-19",18,"Lizard desert spiny","",86899,"","BPIZZN04U03S425U"
"2023-03-21",18,"Lizard desert spiny","",86906,"","EXTHNF29D85P050R"
"2023-04-20",18,"Lizard desert spiny","",86914,"","SRCJIT69V69B232C"
"2021-09-04",18,"Dragon ornate rock","",216039,"","HIJOOR58D37G603M"
"2021-10-04",18,"Dragon ornate rock","",216034,"","QAKVXG09Q42R293C"
"2021-11-03",18,"Dragon ornate rock","",216038,"","DBEFQA23Q80X119K"
"2021-12-03",18,"Dragon ornate rock","",216046,"","EXTHNF29D85P050R"
"2022-01-02",18,"Dragon ornate rock","",216036,"","GTRNQS12W82G871H"
"2022-02-01",18,"Dragon ornate rock","",216042,"","EURLCQ48T11L828X"
"2022-03-03",18,"Dragon ornate rock","",216030,"","BJFCGM55W01H356I"
"2022-04-02",18,"Dragon ornate rock","",216044,"","HCMNOI85R50S863N"
"2022-05-02",18,"Dragon ornate rock","",216039,"","SFFKVE90Y79P278X"
"2022-06-01",18,"Dragon ornate rock","",216045,"","AZVQRE05Q26F968B"
"2022-07-01",18,"Dragon ornate rock","",216030,"","CSURHY42I31P326H"
"2022-07-31",18,"Dragon ornate rock","",216044,"","XUDUCK56J87E249D"
"2022-08-30",18,"Dragon ornate rock","",216031,"","QENHBQ79P95H124I"
"2021-12-18",18,"King cormorant","West nile disease",322233,"Solo mangime medico per 4 settimane","CRPRFQ00X25H955M"
